source,unique_id,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
SWEP,reserve_270,0.0575807242081455,0.0579404448485885,0.0589965622205258,0.0619247228454672,0.0601353256624682,2008.00384822702,899.9948,201.373276470588,97.5,296.523645714841,29.9352962709819,1.41655132790497,17,17,0,11.9048128424191,7.39814916844743,59.7947997490218,0.621441871146974,0.123725628307142,0.199094451229663,79.0977617598882,0.101960784313725,1.95171016199044,15,,2014,Savanna,203,7909.77617598882,739.814916844743,5979.47997490218,1190.48128424191,0
SWEP,reserve_271,0.0540839012261768,0.0549756065216394,0.0556739461603598,0.0589294570375917,0.0596981208341545,3723.71912990785,899.9948,229.253514285714,173.00075,129.700185780114,24.0501571479472,8.93718747274219,14,13,0,8.36739778512003,8.78017752128612,32.5452543739514,1.04933191259296,0.269783650187525,0.257100395927989,49.6928296803576,0.205128205128205,2.46863261565268,9,0.0250824502981006,,Savanna,203,4969.28296803576,878.017752128612,3254.52543739514,836.739778512003,0
SWEP,reserve_272,0.0628306030506499,0.0611962667104775,0.0603634037148039,0.0587567177858586,0.0570727330453446,9085.01551224186,4400,1670.73433333333,580.0027,1174.51570880635,799.847581414529,799.847581414529,3,2,5.81176773213575,0,0,21.7721890219635,,,0,21.7721890219635,0,1.73024355931381,2,0.0106329923014256,2001,Savanna,203,2177.21890219635,0,2177.21890219635,0,581.176773213575
SWEP,reserve_273,0.0576864266003634,0.0581618163724621,0.0580949693796849,0.056933990418219,0.0548424989949851,1125.72792910192,899.9948,189.13968125,135.50065,143.653647894535,17.8175635094911,3.06510768447795,16,16,0,37.0820205494081,90.5078083842898,97.8042039765647,2.44074640602977,0.925397934898348,0.379145466572106,225.394032910263,0.116071428571429,3.27646183205563,14,,,Savanna,203,22539.4032910263,9050.78083842898,9780.42039765647,3708.20205494081,0
SWEP,reserve_274,0.0631017006039761,0.0622553990437881,0.0619409881560685,0.0608024970053945,0.0585364885651688,12378.4113327139,4400,369.870753571429,131.74955,540.42202647499,37.097594490613,2.14797347350162,28,25,6.39823624140593,9.5099144579962,16.2051846564401,26.3779653481924,1.70403053865688,0.614345513102685,0.360524943166167,52.0930644626288,0.189473684210526,3.81961978927174,19,0.465877691813272,2018,Savanna,203,5209.30644626288,1620.51846564401,2637.79653481924,950.99144579962,639.823624140593
SWEP,reserve_275,0.0627109458818688,0.0618624775321596,0.0617048185966789,0.0609858387715625,0.0594248939779818,156.369899475945,213.501,88.1364,58.0003,47.3160082503825,14.5887285203482,4.42749808165561,11,10,0,30.9843071859576,46.4282462566705,27.6844105835468,1.49844390510407,1.67705381035865,1.11919692465376,105.096964026175,0.15,2.80605320598604,8,2.01445099763882,2016,Savanna,203,10509.6964026175,4642.82462566705,2768.44105835468,3098.43071859576,0
SWEP,reserve_276,0.0623938540278379,0.0619561734900521,0.0620328674209512,0.061000796903677,0.0588752411482132,7157.93137693434,169.0013,169.0013,169.0013,169.0013,169.0013,169.0013,1,1,0,0,0,0.0236103548777498,,,0,0.0236103548777498,0,1,1,,1987,Savanna,203,2.36103548777498,0,2.36103548777498,0,0
SWEP,reserve_277,0.0600566239199593,0.0592165422860116,0.0588706474096328,0.0578476213883166,0.0562795241347199,705.163928327006,899.9948,185.785029166667,131.74955,126.143141329064,18.304037077428,2.01403003454331,24,22,0,17.5263864238228,33.2971999230108,43.7230992134673,1.89983257916483,0.761547111755401,0.40084959069929,94.5466855603009,0.18716577540107,2.75373641082025,17,0.636728542064315,2015,Savanna,203,9454.66855603009,3329.71999230108,4372.30992134673,1752.63864238228,0
SWEP,reserve_278,0.0552109756052849,0.0550793622170771,0.0561407569819311,0.0569904091740423,0.0549326436694112,752.029170344773,899.9948,202.005973333333,169.0013,51.382040817119,15.1062846680919,7.24721977075842,15,15,0,16.6948311250268,43.0666971138257,45.0487727550095,2.57964257268021,0.956001561863562,0.370594582361188,104.810300993862,0.166666666666667,2.97476792425709,12,,2014,Savanna,203,10481.0300993862,4306.66971138257,4504.87727550095,1669.48311250268,0
SWEP,reserve_279,0.0590134447640426,0.0585415861031431,0.0584484231646389,0.0568868091298464,0.0544579281500875,1200.23780190893,899.9948,275.968553846154,210.0003,185.976672480925,27.1309138000646,7.98281166082979,13,13,0,19.5486190842206,31.8852179452549,84.2027227764886,1.63107265059925,0.378672053514141,0.23216136532914,135.636559805964,0.161538461538462,2.61057968788694,10,,2014,Savanna,203,13563.6559805964,3188.52179452549,8420.27227764886,1954.86190842206,0
SWEP,reserve_280,0.0565839363052284,0.0567109488459869,0.0573203820316563,0.0570043123902032,0.054606585589146,6144.21398543632,899.9948,211.478405263158,171.0015,176.761893238794,15.6316406714074,4.38995844794294,19,19,0,4.14289867838846,33.7640620088638,70.5039762656049,8.14986429308419,0.478895855202077,0.0587612060741254,108.410936952857,0.242914979757085,2.69965094679818,13,,1983,Savanna,203,10841.0936952857,3376.40620088638,7050.39762656049,414.289867838846,0
SWEP,reserve_281,0.0624934147387603,0.0612079344342244,0.0605114493139123,0.0590047468631297,0.0572259263110283,624.951139664083,227.4993,136.42016,102,65.3747901058958,27.4906078670856,17.7886608650952,5,5,0,1.36651322927267,0.728054676793719,2.36819121698941,0.532782750432082,0.307430697137399,0.577028248170714,4.46275912305579,0.15,2.49855926715992,4,,2020,Savanna,203,446.275912305579,72.8054676793719,236.819121698941,136.651322927267,0
SWEP,reserve_282,0.0629445469691055,0.0614276026812557,0.0612071305214302,0.0602248990409607,0.0588292217249225,444.047033934259,899.9948,168.364523529412,82.5,360.90136379943,34.4889844565988,1.46038171089717,17,13,0,21.6385154402867,22.7002435095475,81.6099686083368,1.04906658556086,0.278155278045636,0.265145493979228,125.948727558171,0.0705128205128205,2.35064916280254,12,1.64137319765974,,Savanna,203,12594.8727558171,2270.02435095475,8160.99686083368,2163.85154402867,0
SWEP,reserve_283,0.0631077511887876,0.0619098267981553,0.0616802106140475,0.0607986499572307,0.0592388422231612,3154.23249289512,899.9948,188.04212,99.75,141.42173191197,22.3149696071006,2.94603110039534,20,18,0,14.1959900232024,12.84780436803,18.3514288595989,0.905030529539052,0.700098312034696,0.773563199455016,45.3952232508313,0.174603174603175,3.26032707992875,14,0.811604568073646,1992,Savanna,203,4539.52232508313,1284.780436803,1835.14288595989,1419.59900232024,0
SWEP,reserve_284,0.0434409617374006,0.0452237083430985,0.0444404029048096,0.0452218472878234,0.0508126450508112,934.186700042653,899.9948,244.834076923077,171.0015,239.146468486452,40.1045026886615,5.75562582423201,13,13,0,19.6244964728817,3.1123484201469,31.6474631876585,0.158595071442864,0.098344325473791,0.620096983967252,54.384308080687,0.0705128205128205,2.09019249617224,12,,2000,Savanna,203,5438.4308080687,311.23484201469,3164.74631876585,1962.44964728817,0
SWEP,reserve_285,0.0453360030949085,0.0467964036655296,0.0462360411726614,0.0480031808429893,0.052222154480481,16933.8844740428,4400,352.724641666667,99.75,2019.33593296889,111.20142542205,1.5732051196445,24,20,4.1573450030271,1.02725851393783,1.05173542593255,6.97958700977148,1.02382741214857,0.150687343600719,0.147180415187841,9.05858094964186,0.1625,3.238569923019,16,0.36512446447108,2010,Savanna,203,905.858094964186,105.173542593255,697.958700977148,102.725851393783,415.73450030271
SWEP,reserve_286,0.0513565978650134,0.0521886617262505,0.0536735324017528,0.0556269932838835,0.0573405023727605,4914.68367086506,899.9948,198.208690909091,139.87515,157.300131354342,17.2237431365795,1.81324935840912,22,22,0,25.1484059356042,49.0342527289416,67.2399149021596,1.94979565919606,0.729243230011387,0.37401007975988,141.422573566705,0.204545454545455,2.55884376096195,16,,1998,Savanna,203,14142.2573566705,4903.42527289416,6723.99149021596,2514.84059356042,0
SWEP,reserve_287,0.059420912970038,0.0581581029877981,0.0581991132254206,0.05668738869458,0.0543961199421702,894.153158289993,899.9948,192.791721052632,97.5,153.351531628264,24.3193769261009,3.65515020178862,19,17,0,29.3061294444385,36.4757197328182,69.1525523639053,1.24464473556539,0.527467439536722,0.423789555737859,134.934401541162,0.180995475113122,2.85647184600327,13,0.267069011372381,2009,Savanna,203,13493.4401541162,3647.57197328182,6915.25523639053,2930.61294444385,0
SWEP,reserve_288,0.0562560350310285,0.0564526700242705,0.0573833878130759,0.0576387481723744,0.0554941009346532,2689.02699505251,569.9936,160.008909090909,169.0013,167.399030355992,24.5877198210385,6.74399955259378,11,11,0,4.11488840400574,14.0869076694636,19.3296417238031,3.42339968582146,0.728772310979596,0.212879703762876,37.5314377972725,0.0818181818181818,3.08388310733157,10,,,Savanna,203,3753.14377972725,1408.69076694636,1932.96417238031,411.488840400574,0
SWEP,reserve_289,0.059766361774228,0.0583995650756756,0.0588048987251017,0.0576677515291217,0.0559051297152508,3157.61047549314,1417.49,236.841236,161.4991,156.665331199032,20.1549707061607,3.39494700859365,25,21,0,10.1611611213663,19.9216667122868,37.9202509078641,1.96056990675964,0.525356932914054,0.267961336702524,68.0030787415173,0.193452380952381,2.8242214598312,16,0.382059791530046,2000,Savanna,203,6800.30787415173,1992.16667122868,3792.02509078641,1016.11611213663,0
SWEP,reserve_290,0.0478188270976362,0.0492500066503469,0.0490773659300853,0.0516001294580243,0.0558052916178494,1501.93338633273,1417.49,233.460882352941,161.4991,269.831365305815,34.3470267260731,3.83559297022764,17,15,0,12.3507861059629,20.3320262255859,41.6855408300579,1.64621312774332,0.487747689504012,0.296284655543132,74.3683531616067,0.15,3.37411311917802,12,2.51674211013418,1986,Savanna,203,7436.83531616067,2033.20262255859,4168.55408300579,1235.07861059629,0
SWEP,reserve_291,0.0611090244300719,0.0598701088396723,0.0593881035044159,0.057734229719387,0.0561827962288157,1379.36533662177,899.9948,177.749672727273,60,343.943639046171,37.7930913180164,0.802798052529292,11,10,0,7.81970904562297,0.213865748375618,160.591982137609,0.0273495787538704,0.00133173366147482,0.0486930227869182,168.625556931608,0.175,1.27160341213295,8,0.137019319669786,,Savanna,203,16862.5556931608,21.3865748375618,16059.1982137609,781.970904562297,0
SWEP,reserve_292,0.0634929943142092,0.0614447305543603,0.0605460816818642,0.059373730200252,0.0575895704402467,393.675030276163,899.9948,300.636025,196.75,227.564213260076,60.8858960689186,11.3388020555982,8,8,0,17.0876105484288,12.8214494489508,33.3811016431024,0.750336005880571,0.38409305918159,0.511894746048913,63.290161640482,0.107142857142857,2.47984509547189,7,,2014,Savanna,203,6329.0161640482,1282.14494489508,3338.11016431024,1708.76105484288,0
SWEP,reserve_293,0.0568411025343599,0.0570456607147867,0.0572731266479165,0.0563790271002365,0.0540858640424118,1887.68240981257,1417.49,315.288893333333,175,230.740533159749,26.4346165736205,9.25515827536243,15,15,0,21.6283214738722,16.1321744811002,18.0284857363157,0.745881944680193,0.894815832957301,1.19967488064209,55.7889816912881,0.15,3.44489456830005,12,,,Savanna,203,5578.89816912881,1613.21744811002,1802.84857363157,2162.83214738722,0
SWEP,reserve_294,0.0405379385838703,0.0420664825514458,0.0415606772808088,0.0421439922385451,0.0447847155363341,19292.3185445279,4400,353.753596,161.4991,542.798483267507,39.0298025039279,1.82240021601288,25,22,6.84210141437047,25.0988807738375,4.61880094371936,25.7453439747853,0.184024179617359,0.179403349523819,0.974890092687014,55.4630256923422,0.18716577540107,3.42865813058733,17,0.380926951990665,1971,Savanna,203,5546.30256923422,461.880094371936,2574.53439747853,2509.88807738375,684.210141437047
SWEP,reserve_295,0.0620141746912032,0.0616332055919086,0.061658511842085,0.0606356534250788,0.0591487359587371,2364.01694899537,1417.49,234.69157,129.49955,162.210274713192,24.9692516091476,2.43920503124165,20,18,0,14.8268453045125,23.2339085061728,16.8584715168546,1.56701631594561,1.37817408197084,0.879489299471133,54.9192253275399,0.144444444444444,3.38181643156263,15,0.942883510605646,,Savanna,203,5491.92253275399,2323.39085061728,1685.84715168546,1482.68453045125,0
SWEP,reserve_296,0.0597160467946943,0.0583219627285809,0.0582677487070155,0.0582637964680398,0.0574888926044509,200.81944244484,227.4993,108.705655555556,86.6004,111.74919570418,21.8767374896142,7.49956474636293,9,8,0,16.067978083777,54.028493794769,22.1542891755714,3.36249486482178,2.43873740956419,0.725276173676313,92.2507610541174,0,2.35046026856598,8,0.627428293127589,2013,Savanna,203,9225.07610541174,5402.8493794769,2215.42891755714,1606.7978083777,0
SWEP,reserve_297,-0.0661077070073671,-0.0624682400495366,-0.0618696994303751,-0.0607259335859359,-0.0590577933786812,2506.28900950626,569.9936,118.69238,84.5502,131.080164405636,12.3285173980538,2.29650885263819,20,20,0,7.44181135106774,8.55776146272345,13.6687561849656,1.14995678592358,0.626081945344538,0.544439541562169,29.6683289987568,0.183333333333333,3.36555346925833,15,,1995,Albany Thicket,87,2966.83289987568,855.776146272345,1366.87561849656,744.181135106774,0
SWEP,reserve_298,-0.0607026583227246,-0.0610738757414308,-0.0622723589111193,-0.0619676717416803,-0.059201124395341,321.606937154089,569.9936,167.477928571429,86.6004,99.2705286028137,23.6286489466392,8.16639359454787,7,7,0,30.2233779097337,1.63242747387772,25.2544465361099,0.0540120789526965,0.0646392100315326,1.19675471274015,57.1102519197213,0,2.65801002366597,7,,2003,Albany Thicket,87,5711.02519197213,163.242747387772,2525.44465361099,3022.33779097337,0
SWEP,reserve_299,-0.0433869609525317,-0.0442658755443576,-0.0447191009178048,-0.0450708592945437,-0.0506369212012806,2192.88678437369,400,119.980869230769,82.5,134.748170640372,15.5489231123407,2.25474421650713,13,13,0,2.18206053048318,5.44999248714675,27.5640233370569,2.49763579470454,0.197721225980092,0.0791633537601033,35.1960763546868,0.125874125874126,2.46759918494096,11,,1986,Nama-Karoo,33,3519.60763546868,544.999248714675,2756.40233370569,218.206053048318,0
SWEP,reserve_300,-0.0609944495146613,-0.059894599355822,-0.0608232869467526,-0.0616703611387014,-0.058630318832076,3676.37623266678,899.9948,162.109576,102,106.43061023144,8.64279889251536,1.51238189120114,23,22,0,86.3696203828604,10.5153597057061,69.1820627986997,0.1217483608136,0.151995463568395,1.24843950713311,166.067042887266,0.235714285714286,3.07705729377103,14,0.0299206047037815,2010,Albany Thicket,87,16606.7042887266,1051.53597057061,6918.20627986997,8636.96203828604,0
HC,reserve_301,-0.055367593253131,-0.0548312597328044,-0.0547356808567462,-0.057439237015385,-0.0587509986146138,1200,2949.9863,376.504729411765,171.0015,720.744496730488,56.8993459313027,2.58501421179725,17,17,0,9.85645183333333,67.7248041666667,73.3463475,6.8711139984096,0.923356192572052,0.134382313084279,150.9276035,0.196078431372549,3.49510734537791,12,,1999,Fynbos,39,15092.76035,6772.48041666667,7334.63475,985.645183333333,0
SANParks,reserve_302,0.0436592935414331,0.0448408445067286,0.0443467578957157,0.0444494543677337,0.0492602422992156,15236.3016555185,4400,433.2851,97.5,3873.94497065013,178.955166390614,0.21111820923047,25,22,99.3416929003754,2.26475402956478,7.35836056772956,103.208495576119,3.24907714995594,0.0712960742878241,0.0219434845641603,112.831610173414,0.129186602870813,1.55013350283606,19,0.00177995294482617,1995,Savanna,203,11283.1610173414,735.836056772956,10320.8495576119,226.475402956478,9934.16929003754
SANParks,reserve_303,0.0612384967182763,0.0597425047247169,0.0591036556612226,0.0575687684481975,0.0557802787397345,58618.5433227892,4400,403.119490909091,97.5,1834.73556589861,101.133614220862,0.119954267301179,33,28,22.1431636888762,4.67713276309635,20.2752926336868,28.1505514255669,4.33498334570777,0.720244954607617,0.16614710995851,53.1029768223501,0.185064935064935,2.53849715029405,22,0.107403487755254,1994,Savanna,203,5310.29768223501,2027.52926336868,2815.05514255669,467.713276309635,2214.31636888762
HC,reserve_304,-0.0281053113745548,-0.028805246482284,-0.0281903161414463,-0.0268170888890259,-0.0264225790543166,1100,58.0003,41.0833,54.9997,53.4313626428392,27.1193960523534,27.1193960523534,3,2,0,0,0,1.77432527272727,,,,1.77432527272727,0,1.12636454429879,2,0.0499997272727273,1999,Fynbos,39,177.432527272727,0,177.432527272727,0,0
SANParks,reserve_305,-0.0242037987699897,-0.0248228849534785,-0.0242840995114169,-0.0234158068234755,-0.023905393729597,134953.786719263,400,101.2032625,43.25,173.485973004638,33.2217429885006,0.583620076345136,8,8,0,0.0407807571302069,0.0105962198969248,0.0442980463559433,0.259833819737398,0.23920287165222,0.920599450425548,0.095675023383075,0,2.69512598653315,8,,2020,Nama-Karoo,33,9.5675023383075,1.05962198969248,4.42980463559433,4.07807571302069,0
HC,reserve_306,-0.0374899166071584,-0.0379689380460711,-0.037671476738284,-0.0391775787217447,-0.0430752804394097,740,899.9948,265.0297375,138.5,148.502687023539,26.3504770352548,9.45169472198022,8,8,0,35.5066221621622,27.2498945945946,106.771626216216,0.767459502910238,0.255216629738435,0.332547357574755,169.528142972973,0,3.62865603335194,8,,2010,Albany Thicket,87,16952.8142972973,2724.98945945946,10677.1626216216,3550.66221621622,0
SANParks,reserve_307,-0.0157491326259897,-0.0159709746829745,-0.0155376810925302,-0.0149607926397592,-0.0155502113038438,25983.4777669471,2949.9863,334.322744,169.0013,445.531822362427,31.3480047388827,2.48376158845623,25,24,0,9.98143399148498,25.5411549544076,23.864369260407,2.55886628877137,1.07026314736013,0.418256769435974,59.3869582062995,0.18640350877193,3.48427224694992,19,0.000160506227742354,2007,Savanna,203,5938.69582062995,2554.11549544076,2386.4369260407,998.143399148498,0
