reserve_name,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,source,elevation_sd_1000,elevation_mean,MAT,MAP,Biome,days_since_last_fire,fire_events_since_2001,prop_burned_area,n_deposition,tree_cover_sd_50,tree_cover_sd_100,tree_cover_sd_500,tree_cover_mean,canopy_height_sd_50,canopy_height_sd_100,canopy_height_sd_500,canopy_height_mean,woody_cover_sd_venter2019,woody_cover_trend_significance_sd_venter2019,woody_cover_trend_sd_venter2019,woody_cover_mean_venter2019,woody_cover_trend_significance_venter2019,woody_cover_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
reserve_33,512,899.9948,174.23602,62.9999,81.8951765849804,29.4803393213179,20.9314080439808,15,9,0,18.0908484375,10.45896796875,29.4027896484375,0.578135846136984,0.355713457593838,0.61527659973112,57.9526060546875,0,2.72993624561633,9,0.367089453125,2007,EWT,3.05657954012133,769.128167994207,22.19,400.106666666667,Savanna,7305,0,0,230.720886230469,17.7389342151408,20.4383954942906,23.2817740334405,24.0542976912036,0.449203283295596,0.539054098564197,0.619804640346103,0.441715014300788,0.0454299629608387,0,0.185014270754839,0.374602483306328,1,0.76461005091669,0.0414881855917554,0.0439955587370892,0.0429308319091757,0.0460070390566477,0.0545733652581286,203,5795.26060546875,1045.896796875,2940.27896484375,1809.08484375,0
reserve_34,1600,899.9948,194.620684210526,136.0003,148.251289640074,26.0791859851429,8.44490282441667,19,14,0,14.616384875,17.4668554375,31.73636025,1.19501884952246,0.550373618773754,0.460556433058514,63.8196005625,0.228571428571429,3.25605837844982,10,0.0780936875,,EWT,23.0363781505174,1226.09234338747,19.1772727272728,717.768181818182,Savanna,6366.85714285714,0.371428571428571,0.0714285714285714,663.142456054688,17.0266350160943,21.6730965040914,29.736398027904,66.9234360657443,1.07846993798594,1.37516210643235,1.85514928333795,2.71758901057872,0.0737875691452295,0,0.292348679254207,0.47013335323964,1,0.407125895271974,0.05989267558808,0.0594769633872785,0.0590588530851891,0.0572425347239467,0.054034490950527,203,6381.96005625,1746.68554375,3173.636025,1461.6384875,0
reserve_35,2630,899.9948,187.509433333333,169.0013,142.66890773706,31.2700575553878,10.4517309667554,15,9,0,17.6046308745247,10.1464152091255,24.2014148288973,0.576349216376251,0.419248844782839,0.727421557747284,51.9524609125475,0.19047619047619,2.54989829205037,7,0.0652661216730038,2003,EWT,5.68062175040388,715.905332192757,22.2681818181819,429.1,Savanna,7305,0,0,230.720886230469,14.2551791507558,16.8441911398802,19.5435360954926,16.1362895735036,0.372370731395154,0.45332896844201,0.527020993248551,0.321404166684175,0.0329406887214506,0,0.204335848029303,0.393211291132746,1,0.641693073584815,0.0393004793749549,0.0408146941681773,0.0399478144620529,0.0419415958467859,0.0483071778371625,203,5195.24609125475,1014.64152091255,2420.14148288973,1760.46308745247,0
reserve_36,2330,899.9948,200.278647368421,169.0013,49.8916832731071,15.0791801577987,10.8958564417861,19,14,0,21.215737167382,56.1684888841202,67.3082528755365,2.64749173884357,0.834496313371624,0.315202612770431,144.692478927039,0.238095238095238,2.65714815404929,9,0.0536265665236051,1998,EWT,6.37892194981952,1063.28954147347,18.9611111111111,466.302777777778,Savanna,7218.48387096774,0.306451612903226,0,368.155334472656,1.35221509473196,2.02265696851351,3.63107252449501,0.758849287340308,0.0251222367484833,0.0397256501876915,0.0837593341348913,0.0125737031921079,0.0272471727199593,0,0.216431269720725,0.348530682433075,1,0.362544347861065,0.0434491682770583,0.0457465794025408,0.0462514466697031,0.0495109005385176,0.0577799616388616,203,14469.2478927039,5616.84888841202,6730.82528755365,2121.5737167382,0
reserve_37,120,213.501,82.61875,53.7499,47.3910013157,25.6137927513086,21.1912739376948,8,4,0,7.1167,17.9999,43.25005,2.52924810656625,0.416182177824072,0.164547786649958,68.36665,0,2.48003149881513,4,0.941249166666667,1996,EWT,5.05855416618472,1225.64344262295,18.6,459.3,Savanna,7305,0,0,368.155334472656,5.83975643005367,7.63009770333471,9.41609672705332,3.78475661322172,0.12550822852345,0.179575314395207,0.227855607867241,0.0695419736436946,0.025897676542915,0,0.204509897636674,0.350447034517291,1,0.586557070974052,0.0465797446761456,0.0501445795628544,0.0515442184598408,0.0586275192944211,0.0623878597550589,203,6836.665,1799.99,4325.005,711.67,0
reserve_38,305,179.999,72.0498,52.5001,48.9420987405729,28.8503192002087,20.954701771633,5,3,0,0,17.7048196721312,47.4098754098361,,0.373441598803652,,65.1146950819672,0,2.42734536364962,3,0.0844259016393443,,EWT,5.60383154762265,1249.07083333333,18.4166666666667,462.566666666667,Savanna,5139.44444444444,0.666666666666667,0.555555555555556,368.155334472656,9.85173581394904,12.1328875200465,14.9606016874313,7.12271460926518,0.241986409223772,0.319145887783741,0.428409406542778,0.150295027924909,0.0224849457592945,0,0.221999357526601,0.329975913039096,1,0.516996048250804,0.0467363996944191,0.0503021976890091,0.0515131436966712,0.059049542569863,0.0623851824425342,203,6511.46950819672,1770.48196721312,4740.98754098361,0,0
reserve_39,3200,1417.49,248.154583333333,152.5008,210.672782756164,29.561769213326,5.8067548824536,18,14,0,17.246086875,11.73904884375,7.0596829375,0.680678981199322,1.66282947090922,2.44289821903918,36.04481865625,0.194805194805195,3.3234942043827,11,0.03529684375,,EWT,25.5197645376669,1292.86463774699,18.6166666666667,784.788095238095,Savanna,5615.11347517731,1.0354609929078,0.120567375886525,663.142456054688,18.422674598761,23.1840208252832,30.2487641589742,65.2018409933646,0.99296887396929,1.26910095312812,1.69489575036815,2.28518097620717,0.0713071192909044,0,0.304051913769306,0.456389202085435,1,0.560300821678171,0.0591619985800766,0.0591224794561623,0.0589127204691567,0.0571293269739807,0.0539899801474429,203,3604.481865625,1173.904884375,705.96829375,1724.6086875,0
reserve_40,4000,899.9948,214.605564705882,171.0015,179.063284469738,29.5139719105359,10.2974379759045,17,13,0,15.62123,15.8829607,13.7306905,1.01675480739993,1.15674886852923,1.13768713962346,45.2348812,0.239316239316239,2.9536064559144,9,0.01748755,1970,EWT,2.73431286448411,1009.59183090546,20.9376923076923,545.727692307692,Savanna,5816.24888888889,0.457777777777778,0.0844444444444445,663.142456054688,13.3971388626212,18.7139564923134,28.9147018851721,65.0306892388791,0.76188318595193,1.02921320839088,1.47264423776635,2.40628292956648,0.0526786631211761,0,0.325790658021399,0.424088549378619,1,0.567941322546173,0.0538799429420109,0.0539515852026581,0.0549389907086901,0.0551481188403082,0.0518108241392661,203,4523.48812,1588.29607,1373.06905,1562.123,0
reserve_41,2400,899.9948,161.528515789474,86.6004,232.78841241139,24.0380136672588,4.92983415837646,19,13,0,6.99269725,20.3250175,71.5413004583333,2.90660624553709,0.284101873600097,0.0977435020778333,98.8590152083334,0.184615384615385,2.64509962434676,10,0.0783124166666667,1996,EWT,20.3763872379457,1659.19870176704,15.0583333333334,692.529166666667,Savanna,6308.60869565218,0.695652173913044,0,1515.59973144531,10.3473035022866,14.0465314815468,20.6436860173248,12.2236479744319,0.318674925866042,0.457115103135253,0.747969674093779,0.331352980726284,0.0579779968393184,0,0.295721603172419,0.414240571861013,1,0.794922677274502,0.0184917976361669,0.0201768505056069,0.0196311758597764,0.0189689381363025,0.0273225165769744,203,9885.90152083334,2032.50175,7154.13004583333,699.269725,0
reserve_42,5000,899.9948,217.517323529412,171.0015,90.8506175825711,25.7084588117979,11.4499272212716,17,13,0,6.1620018,10.4315066,10.1533865,1.69287626628087,1.02739185590936,0.606891286961252,26.7468949,0.240384615384615,2.65106278229653,8,0.01399004,,EWT,4.54537881229344,1081.00481734243,20.0091549295775,628.805633802817,Savanna,5671.14522821577,0.91701244813278,0.0954356846473029,906.3251953125,20.5866632348429,24.7097558671828,29.7207938557389,48.8359165181855,0.945949930207424,1.16832178263691,1.4453964716221,1.58518411945633,0.0366062395072265,0,0.255669381418385,0.352009515593877,1,0.352159823568934,0.054328632061296,0.0530243295185286,0.0540159472034641,0.0549454465740016,0.0517379091460527,203,2674.68949,1043.15066,1015.33865,616.20018,0
reserve_43,3500,899.9948,183.9245375,135.50065,110.304340686252,24.9646035305751,8.3473930054222,16,12,0,13.0228531428571,11.7600325714286,27.6687892857143,0.903030422168186,0.425028809536687,0.47066942497484,52.451675,0.194444444444444,3.02393689049092,9,0.0199857714285714,,EWT,3.31602171288077,1127.93844221106,19.798717948718,596.353846153846,Savanna,7243.53543307087,0.015748031496063,0.015748031496063,680.879211425781,15.4025243435665,19.2445220324874,24.8494995401456,22.1622648111675,0.418329492364654,0.541081905550146,0.713314923689916,0.465438968601039,0.0453255399178992,0,0.266086649606157,0.391744663438843,1,0.560244254927668,0.0585710699884491,0.0594828561901525,0.0594339108148051,0.0575990645751749,0.054881997748621,203,5245.1675,1176.00325714286,2766.87892857143,1302.28531428571,0
reserve_44,3500,899.9948,203.105223529412,86.6004,110.027720755511,29.5139120008096,16.504116547121,17,12,0,6.20142702857143,8.30068071428572,10.7379930857143,1.33851139036911,0.773019748478778,0.577521980045018,25.2401008285714,0.133333333333333,3.12526285798977,10,0.0356999714285714,,EWT,12.265883073725,667.673008849558,20.6655555555556,863.786666666667,Savanna,6375.10810810811,0.445945945945946,0.0675675675675676,822.28466796875,17.5470174800341,23.3380554304659,32.7178777101878,41.8311530574112,0.558501730184611,0.741654064621027,1.03233580559089,0.976133648877613,0.0940057388913079,0,0.54696778768085,0.552942331609584,1,1.21158329161289,0.03056513339098,0.0321913810857227,0.0313177626426352,0.031487744785746,0.0328220553295139,203,2524.01008285714,830.068071428572,1073.79930857143,620.142702857143,0
reserve_45,1200,569.9936,147.09966,110.7507,129.922451220086,32.6799931412863,16.3289808979049,10,7,0,6.5875325,3.79166791666667,20.8791291666667,0.575582422806516,0.181600864978604,0.315508010291777,31.2583295833333,0,2.71549967133648,7,0.03145825,,EWT,3.16037840218166,1003.27871939736,21.33,483.953333333333,Savanna,7180.09433962264,0.433962264150943,0,663.142456054688,11.5127481293571,14.2132588494686,19.2675394736804,16.9403484932104,0.337417794243444,0.431389035207971,0.601107171177864,0.381369036006761,0.0552839157189387,0,0.263210932295996,0.415606078894232,1,0.577442531476509,0.0626206311561719,0.0598839109574622,0.0594976058714995,0.0575157575690757,0.0554650692148271,203,3125.83295833333,379.166791666667,2087.91291666667,658.75325,0
reserve_46,1000,899.9948,182.556392857143,70.80005,154.380569749609,40.7427988347009,16.8105709905392,14,9,0,19.3537326,19.3149522,24.2918788,0.997996231486633,0.795119733595905,0.796716168368171,62.9605636,0.0972222222222222,3.0872398081056,8,0.1249499,,EWT,6.90713846141582,530.437209302326,21.6576923076923,689.446153846154,Savanna,7305,0,0,822.28466796875,20.1671275533634,24.9024757352748,29.7682688643293,34.241837723244,0.461854266214057,0.593438989996871,0.73220121453448,0.577040499381689,0.0374384579279975,0,0.347597960312358,0.432727378704616,1,1.01427329664908,0.0299031231319353,0.0323673395374712,0.0315349917286884,0.0316160433943599,0.0336882411059919,203,6296.05636,1931.49522,2429.18788,1935.37326,0
reserve_47,9000,4400,455.499347368421,86.6004,894.507729471631,120.370701504815,15.9126726356541,19,11,10.2666666666667,14.5246637333333,14.0627322444444,21.9133787444444,0.968196751582704,0.64174185133407,0.662821735649309,50.5007747222222,0.0818181818181818,4.40929341479137,10,0.0440165444444444,,EWT,7.460137570003,507.62382176521,22.096511627907,520.237209302326,Savanna,5909.56129032258,0.367741935483871,0.290322580645161,822.28466796875,21.7670053581669,27.5088549072281,33.9285161688521,50.4278108559246,0.961885888902065,1.26250301743232,1.62235351092107,1.54442988834208,0.074993851127498,0,0.414947395637559,0.450576365450497,1,1.06746656444009,0.0336539643846278,0.0363861706078581,0.0356885641803968,0.0365208622125601,0.0409012499038328,203,5050.07747222222,1406.27322444444,2191.33787444444,1452.46637333333,1026.66666666667
reserve_48,14200,4400,479.015961111111,124.04975,794.081345392002,106.53168844357,11.6298341215375,18,11,18.2816901408451,12.2971354788732,12.4733679929577,76.5282325915493,1.01433118423289,0.162990409820795,0.160687566698504,101.29873606338,0.0818181818181818,3.23188467271815,10,0.0256301830985916,,EWT,7.03699349857834,525.518652156201,21.3896341463415,729.682317073171,Savanna,6572.6355475763,0.193895870736086,0.161579892280072,310.056060791016,12.9512798516538,16.6526039136462,21.4266401738413,19.4811255570984,0.460436262075537,0.610889593743177,0.827576079668231,0.558008084520934,0.0635509908350623,0,0.38162124142407,0.470529633479831,1,1.05892333465342,0.0296435893410707,0.0306641294784463,0.0298628980709556,0.029558474315391,0.0313241076814253,203,10129.873606338,1247.33679929577,7652.82325915493,1229.71354788732,1828.16901408451
reserve_49,1800,899.9948,216.770194117647,171.0015,107.213598152543,25.8383825794291,7.97174730539243,17,14,0,15.053728,28.416687,40.7054497222222,1.88768436629119,0.698105221632929,0.369820947876219,84.1758647222222,0.267857142857143,2.79505744877884,8,0.0209721666666667,,EWT,2.2025526137445,841.762300762301,22.2214285714286,415.692857142857,Savanna,7305,0,0,347.224090576172,9.05539689994615,11.6389486927056,16.0158110578423,9.71678667583536,0.24089884448588,0.317751889087924,0.442949522642986,0.205593019270711,0.0324351080448319,0,0.209913915575413,0.365264242416332,1,0.768192840148167,0.0586843554276424,0.0579737322595258,0.059222011736944,0.0598253833601963,0.0592177791066169,203,8417.58647222222,2841.6687,4070.54497222222,1505.3728,0
reserve_50,860,899.9948,236.699330769231,175,57.1993994590086,17.8239639607176,6.18195203500379,13,13,0,4.16335744186047,23.0331522093023,25.640718372093,5.53235040011592,0.898303700974746,0.16237288602615,52.8372280232558,0.239316239316239,2.67797851633019,9,,,EWT,18.1184838090999,127.517135862913,17.1633333333334,520.4,Fynbos,7130.52941176471,0.0392156862745098,0.0392156862745098,90.4966049194336,7.12702665397889,11.1763298237236,19.8471321718259,8.9688675493623,0.220430973195329,0.347152948422551,0.651025063151663,0.251191460850629,0.10333545989236,0,0.492134799593842,0.50649189876248,1,0.0114532693851437,-0.0305329342762557,-0.0317465859810049,-0.03099588602022,-0.029822638280763,-0.0305474164429407,39,5283.72280232558,2303.31522093023,2564.0718372093,416.335744186047,0
reserve_51,800,169.0013,100.25065,100.25065,154.593983380306,78.6396750704596,78.6396750704596,2,2,0,0.39375,0,4.2250325,,,0.0931945493910402,4.6187825,0,1.3286351972167,2,,,EWT,6.03591572818751,556.497716894977,19.13,167.84,Nama-Karoo,7305,0,0,147.737594604492,2.80428911128694,4.16346928686918,8.03559126689409,6.57918543709064,0.0778104283718348,0.111553620967201,0.203879587325112,0.14769281685317,0.0749346479140664,0,0.377317358629,0.0662627115162395,1,0.39950571033321,-0.0311971377460479,-0.031965159042357,-0.0315089680305176,-0.0306839470318534,-0.0319175297870126,33,461.87825,0,422.50325,39.375,0
reserve_52,2000,569.9936,199.785057142857,171.0015,75.0749747655443,22.6203824805837,16.0431129057641,7,7,0,2.52,5.036521,7.5899971,1.99861944444444,0.663573507821235,0.332015937133889,15.1465181,0.119047619047619,3.0587991610192,6,,,EWT,5.429928502011,708.603749803057,17.9483050847458,172.367796610169,Nama-Karoo,7305,0,0,147.737594604492,0.287154890121563,0.442428052392872,1.2221985466923,0.181138585790381,0.00578646008221355,0.00906362627962192,0.0260242719061953,0.00330348202866007,0.0275157079514431,0,0.197562306842015,0.0282378008796073,1,0.210984387601086,-0.0292214734398816,-0.0304885395975938,-0.029999487806766,-0.0285912351730395,-0.0298284764881616,33,1514.65181,503.6521,758.99971,252,0
reserve_53,4874,179.999,81.812225,66.75,77.5187039901043,32.5790328724428,14.2442201268545,4,3,0,1.93885925318014,1.84652236356176,0.50225687320476,0.952375661375661,3.67645016339869,3.86029411764706,4.28763848994666,0,2.3824507168751,3,0.0028210709889208,,EWT,19.0288271701501,1218.90540540541,16.33,287.153333333333,Nama-Karoo,7305,0,0,209.269378662109,0.823486589026827,1.2904646054076,2.90119073672209,0.941154100595688,0.0263767860602678,0.0414473194191454,0.0931016979812113,0.029095440828108,0.0569428483180205,0,0.230616859905962,0.0951661532807513,1,0.211756234414237,-0.0352473861067311,-0.0365332821238623,-0.0360042343236894,-0.0358848348091634,-0.0399108966527216,33,428.763848994666,184.652236356176,50.225687320476,193.885925318014,0
reserve_54,20000,899.9948,234.275810526316,179.999,212.213684984759,17.9114932020159,6.28498811259435,19,18,0,2.53700192,5.95389351,9.880739975,2.34682262676411,0.602575669946218,0.256762340312473,18.371635405,0.277777777777778,2.75915669034754,12,0.000687495,,EWT,18.1078869485521,980.608085496842,19.3564705882353,219.542941176471,Nama-Karoo,7305,0,0,210.371772766113,0.528691010844104,0.779672734699264,1.44077184621574,0.310021917292407,0.014523386099787,0.0229271783683246,0.0466501046473336,0.00717718637073243,0.0749487732252023,0,0.232988152277283,0.0902758822570482,1,-0.0298411330596979,-0.0117203685443232,-0.0121589098188537,-0.0116905191013378,-0.0111181837468863,-0.0105468265325769,33,1837.1635405,595.389351,988.0739975,253.700192,0
reserve_55,5150,899.9948,183.992654545455,170.0014,87.9364433671501,10.6373386175563,5.00704155496299,22,20,0,19.3835121553398,9.51173240776699,21.32304,0.490712536073948,0.446077689099068,0.909040744440746,50.2182845631068,0.269230769230769,3.64456684000788,13,0.00499998058252427,2006,EWT,6.41107752030476,1331.82894403647,17.5932432432433,391.145945945946,Savanna,7305,0,0,284.692687988281,1.3986342955734,2.06385611096477,3.63123033004999,0.867882070911337,0.0277692570358693,0.0428192498531981,0.0874986886590719,0.0153187004976456,0.0480501992939865,0,0.245144681542102,0.317936986502239,1,0.233020306959971,-0.0128420004327524,-0.0129765413002677,-0.012531975244228,-0.0115086923792054,-0.0112042084727622,203,5021.82845631068,951.173240776699,2132.304,1938.35121553398,0
reserve_56,4000,569.9936,167.48469,170.0014,198.173364788176,34.7270899434561,8.06986760396925,10,9,0,4.97877,3.473245,7.94235285,0.697611056546095,0.437306811419238,0.626863360773502,16.39436785,0.19047619047619,2.3050856780177,7,0.003437475,,EWT,6.13375204789333,1166.76397287887,18.3205882352942,373.303921568627,Nama-Karoo,6739.1061452514,0.379888268156425,0.0893854748603352,317.439544677734,0.870357967056878,1.37941982527446,3.04044686514889,0.728982065357276,0.0218836594351788,0.0355965378132472,0.0837906008525183,0.016431529466244,0.0962128692067045,0,0.393877235777923,0.105501944420555,1,0.512292249178668,-0.0208886641835428,-0.0214886963256685,-0.0210034537979509,-0.0200229663524168,-0.0202539243575526,33,1639.436785,347.3245,794.235285,497.877,0
