NAME,WDPAID,WDPA_PID,PA_DEF,ORIG_NAME,DESIG_ENG,DESIG_TYPE,GIS_AREA,STATUS,VERIF,MAP,MAT,elevation_mean,Biome,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Oorlogskloof Nature Reserve,32835,32835,1,Oorlogskloof Nature Reserve,Nature Reserve,National,61.6965458800409,Designated,State Verified,597.726190476191,16.827380952381,725.417382572799,Fynbos,0,115.589733123779,0,0.293303994812587,-0.036437067402092,-0.0346916170016582,-0.036465352287213,-0.0430157037579321,-0.0477799408347784
Rocher Pan Nature Reserve,32840,32840,1,Rocher Pan Nature Reserve,Nature Reserve,National,9.30078916863438,Designated,State Verified,284.176923076923,16.9807692307693,11.6162876008804,Fynbos,0,121.811141967773,0,0.336207684209254,-0.046541844379753,-0.0482472940531314,-0.0489095190498265,-0.0480710213867585,-0.0470906913940135
Salmonsdam Provincial Nature Reserve,32841,32841,1,Salmonsdam Provincial Nature Reserve,Nature Reserve,National,7.12903445610536,Designated,State Verified,557.8,15.56,351.014204545455,Fynbos,0.2,103.775352478027,0.2,-0.266653535740152,-0.0558455716028959,-0.0563576275393821,-0.0571171902794437,-0.0548912722818988,-0.0533984832986324
Caledon Nature Reserve,32878,32878,1,Caledon Nature Reserve,Nature Reserve,National,37.7292299550372,Designated,State Verified,605.081632653061,16.0051020408164,1420.17226656766,Grassland,0.122093023255814,503.876281738281,0.122093023255814,0.672937990844664,-0.000363303248032275,-0.000327389795140873,-0.000491865224935856,-0.000380116547175158,0.000268927222602453
Sterkfontein Dam Nature Reserve,32879,32879,1,Sterkfontein Dam Nature Reserve,Nature Reserve,National,133.371951834238,Designated,State Verified,931.273410404624,13.5708092485549,1757.21838774859,Grassland,5.13696369636964,621.933807373047,0.658415841584159,0.141224118195817,0.00932312333076112,0.0089910566467127,0.0086402168160912,0.00887462953440567,0.00989441426665076
Wuras Dam Nature Reserve,32881,32881,1,Wuras Dam Nature Reserve,Nature Reserve,National,2.66005736209084,Designated,State Verified,459,17.05,1340.39947089947,Grassland,0,431.785934448242,0,0.397225132770318,-0.00237489458186994,-0.00227858766399418,-0.0021865052136735,-0.00219023498936133,-0.00149140864852926
Atherstone Private Nature Reserve,32883,32883,1,Atherstone Private Nature Reserve,Nature Reserve,National,24.228075834143,Designated,State Verified,449.745454545455,21.6803030303031,915.232656770676,Savanna,0.238095238095238,632.810974121094,0.238095238095238,0.0601867048054979,0.0199094858746786,0.0195106853505515,0.0194096513595503,0.0185590732123861,0.0180842775001954
Barberton Nature Reserve,32884,32884,1,Barberton Nature Reserve,Nature Reserve,National,273.651373354508,Designated,State Verified,861.694366197184,18.1570422535211,887.951256441587,Savanna,3.9442165709598,762.474517822266,0.756357670221493,0.479064650779046,0.0167632565390666,0.0164086040991096,0.0163671730858382,0.0159017009104065,0.0169490557040251
Witbad Nature Reserve,32902,32902,1,Witbad Nature Reserve,Nature Reserve,National,10.7922950235672,Designated,State Verified,768.935714285714,17.6357142857143,932.800132802125,Grassland,1.73469387755102,524.297241210938,0.795918367346939,0.945929067448775,0.0122497443571963,0.0120355153294082,0.0116600331397655,0.0121636073033445,0.0134749717965171
Modjadji Nature Reserve,32919,32919,1,Modjadji Nature Reserve,Nature Reserve,National,3.05615084572742,Designated,State Verified,965.475,19.025,846.234866828087,Savanna,1.08333333333333,325.153472900391,0.666666666666667,0.793979906521483,0.0204404149416811,0.0208940426970685,0.0206783618156003,0.0208676542570065,0.0200300065878678
Riverlands Provincial Nature Reserve,32961,32961,1,Riverlands Provincial Nature Reserve,Nature Reserve,National,16.9338174413455,Designated,State Verified,499.891666666667,16.9416666666667,126.095351609058,Fynbos,1.82716049382716,128.408187866211,0.839506172839506,0.191922167365626,-0.0566416972232157,-0.0572264438094591,-0.0537969413304888,-0.0506122043248582,-0.0507054907712809
Seekoei River Nature Reserve,33084,33084,1,Seekoei River Nature Reserve,Nature Reserve,National,0.661828528009489,Designated,State Verified,631.366666666667,18.0833333333334,14.551724137931,Albany Thicket,0,119.949295043945,0,-0.961299832613308,-0.01855945040355,-0.0182043329595866,-0.018370736490051,-0.0188962114048522,-0.0190923709485957
The Swamp Nature Reserve,33108,33108,1,The Swamp Nature Reserve,Nature Reserve,National,2.19043287756172,Designated,State Verified,898,14.2833333333334,1481.6935483871,Grassland,2,723.132507324219,1,0.599903175192168,0.00549653476591418,0.00528503801686729,0.00500547382424537,0.00465384614783437,0.00494074464083277
Mpenjati Nature Reserve,33139,33139,1,Mpenjati Nature Reserve,Nature Reserve,National,0.910364489629097,Designated,State Verified,1121.4,20.85,16.1176470588235,Forests,0,477.757568359375,0,0.425765232013325,0.00233081480968049,0.0024377095301108,0.0020302193262493,0.0018755866740668,0.00201195374698635
Songimvelo Game Reserve,39744,39744,1,Songimvelo Game Reserve,Nature Reserve,National,553.160627865963,Designated,State Verified,913.727165932451,16.8077092511013,1125.71722673433,Grassland,7.29095563139932,772.386688232422,0.918941979522184,0.319664988591122,0.0163926790361766,0.016118769831241,0.016062030835412,0.0161135749197626,0.0168892487536954
Amatikulu Nature Reserve,39745,39745,1,Amatikulu Nature Reserve,Nature Reserve,National,15.7230170327726,Designated,State Verified,1068.7,21.8,31.8149350649351,Indian Ocean Coastal Belt,0.2,327.43310546875,0.2,0.499880539616047,0.00732592108952875,0.00706082055264917,0.00650256467697231,0.0060011270542526,0.00577267983753952
Nkandla Forest Reserve,39753,39753,1,Nkandla Forest Reserve,Nature Reserve,National,22.1689098678223,Designated,State Verified,1100.66,16.8233333333334,1011.03353561163,Forests,0.0490196078431373,398.771179199219,0.0294117647058824,-0.233194005613598,0.00873908935242618,0.00858734622532338,0.00770524985454544,0.0071572517066121,0.00718100771502971
Qudeni Forest Reserve,39755,39755,1,Qudeni Forest Reserve,Nature Reserve,National,23.5641559037753,Designated,State Verified,1248.95625,15.271875,1367.29918650196,Forests,1.3,733.345581054688,0.363636363636364,-0.157150322760325,0.00920192249632837,0.00897114494538953,0.00820303734976338,0.00764029215207954,0.00798461029570276
Tembe Elephant Park,39758,39758,1,Tembe Elephant Park,Nature Reserve,National,298.68127589116,Designated,State Verified,746.59534883721,22.3688630490957,82.7903613878062,Savanna,1.74907749077491,308.85124206543,0.522509225092251,-0.178254646406791,0.00930410884388513,0.00879560829162423,0.00846716763650129,0.00841083933766419,0.00930205276827104
Madikwe Nature Reserve,39832,39832,1,Madikwe Nature Reserve,Nature Reserve,National,542.573831783727,Designated,State Verified,555.739280575539,20.4794964028777,1046.87825453171,Savanna,1.95145228215768,632.810974121094,0.815352697095436,0.348585598322028,0.016633721033576,0.0167955517709794,0.0162009266048096,0.0167454386140261,0.0163617735730674
Witvinger Nature Reserve,62300,62300,1,Witvinger Nature Reserve,Nature Reserve,National,44.9582230520362,Designated,State Verified,509.770909090909,17.5263636363637,1459.47295968535,Savanna,10.0454545454545,641.574544270833,0.97979797979798,0.784733439794268,0.0248018797306262,0.0253126514607831,0.0284401919212532,0.0273741268782716,0.0248380636937791
Wonderkop Nature Reserve,62304,62304,1,Wonderkop Nature Reserve,Nature Reserve,National,132.514168191219,Designated,State Verified,386.35,21.5583333333334,879.065083798883,Savanna,0.441379310344828,357.291137695313,0.441379310344828,0.567882421221602,0.0222104944860409,0.0223052010489872,0.0237375325963753,0.0244693485424846,0.0230694897117634
Blinkwater Nature Reserve,62326,62326,1,Blinkwater Nature Reserve,Nature Reserve,National,7.377917125008,Designated,State Verified,954.745454545454,14.8772727272728,1330.27777777778,Grassland,0.714285714285714,624.001708984375,0.342857142857143,-0.301341492417875,0.00768200060815355,0.0073148289381095,0.00679133938185079,0.00637963899593217,0.00627092711598192
Matshitsholo Nature Reserve,62407,62407,1,Matshitsholo Nature Reserve,Nature Reserve,National,4.7320367394673,Designated,State Verified,759.8,19.4833333333334,574.066767830046,Savanna,0.0434782608695652,398.771179199219,0.0434782608695652,0.797609693599185,0.00951211208886394,0.0091520559627424,0.00844393458145925,0.00813420498697139,0.00825505937485794
Hluhluwe Game Reserve,116189,116189,1,Hluhluwe Game Reserve,Nature Reserve,National,143.812328041379,Designated,State Verified,905.713903743316,21.3521390374332,226.071014994804,Savanna,3.33230769230769,332.133392333984,0.812307692307692,7.64176319906868e-05,0.00870211785202116,0.00817264523767782,0.00729912523769694,0.00737843934865756,0.00767789658959691
Hluleka Nature Reserve,116251,116251,1,Hluleka Nature Reserve,Nature Reserve,National,6.09411110771283,Designated,State Verified,965.957142857143,20.0785714285715,58.4301929625426,Indian Ocean Coastal Belt,0,307.604522705078,0,0.142255069455053,-0.000991291982425802,-0.000973175059737884,-0.00120916697858997,-0.00105790211095756,-0.00117858298338842
Marakele National Park,116257,116257,1,Marakele National Park,National Park,National,586.185433227892,Designated,State Verified,627.550930851064,18.4010638297872,1359.41027728377,Savanna,5.33049864708156,663.142456054688,0.827986084267491,0.259226098420283,0.0250049682430981,0.0245991620089789,0.0235753774619819,0.0227229478919298,0.0219331752240413
St. Lucia Game Park,116275,116275,1,St. Lucia Game Park,Nature Reserve,National,377.528391529648,Designated,State Verified,1028.56338028169,22.5610663983902,2.41882051088556,Azonal Vegetation,0.847270615563298,286.239242553711,0.292102206736353,-0.441679548783151,0.00798094959920309,0.00761485657802007,0.00661884677585694,0.00641158403158613,0.00699414326317339
Ndumu Game Reserve,116329,116329,1,Ndumu Game Reserve,Nature Reserve,National,118.861601972461,Designated,State Verified,671.187741935484,22.653870967742,47.2792164064891,Savanna,0.252371916508539,310.719604492188,0.15180265654649,0.308140134405136,0.00997837025911524,0.0094926737490088,0.00921615307330273,0.00936425842540128,0.0100700136550907
Ophathe Game Reserve,116330,116330,1,Ophathe Game Reserve,Nature Reserve,National,88.2113665598778,Designated,State Verified,878.593103448276,19.5163793103449,531.473934030571,Savanna,2.08029197080292,398.771179199219,0.659367396593674,0.476785526723395,0.00905575993221142,0.00881396116364538,0.00803253348495262,0.00764110872166669,0.00776120645033373
Sileza Nature Reserve,116333,116333,1,Sileza Nature Reserve,Nature Reserve,National,21.2402211808745,Designated,State Verified,838.735714285714,22.35,83.575593220339,Indian Ocean Coastal Belt,6.01111111111111,306.982879638672,0.988888888888889,-0.116363081336505,0.00876305674373546,0.00825876018471276,0.00778554877051171,0.00765692145551042,0.00858288118155821
Bosbokrand Nature Reserve,116337,116337,1,Bosbokrand Nature Reserve,Nature Reserve,National,36.1064989345785,Designated,State Verified,1102.65909090909,19.6863636363637,679.533428454953,Savanna,2.43636363636364,310.056060791016,0.545454545454545,0.741443650053903,0.0183924287511149,0.0176955083279703,0.0168993813944134,0.0172047925917033,0.0179319135385674
Kwaggavoetpad Nature Reserve,116341,116341,1,Kwaggavoetpad Nature Reserve,Nature Reserve,National,72.4055762942992,Designated,State Verified,756.995789473684,17.3384210526316,1417.86320992636,Grassland,11.1588785046729,1240.28076171875,1,0.406259196104431,0.023495545666386,0.0238628506231448,0.0244410631218766,0.0258274554257543,0.0257363803043392
Witsand Provincial Nature Reserve,116356,116356,1,Witsand Provincial Nature Reserve,Nature Reserve,National,31.7025295619136,Designated,State Verified,303.0525,18.5675,1210.74737077646,Savanna,0,260.450744628906,0,0.578478067952625,-0.00848806918267712,-0.00802862464858974,-0.0075768527691579,-0.00746930700621569,-0.00720374316303711
Nature Reserve: Co-operation and Development,116363,116363,1,Nature Reserve: Co-operation and Development,Nature Reserve,National,186.795897696881,Designated,State Verified,968.842561983471,17.2454545454546,1196.01547731569,Grassland,5.84229828850856,822.28466796875,0.748166259168704,0.572833234393441,0.0223316123547093,0.0222038556982883,0.0227659856921642,0.022428951672565,0.0222144529576447
Umgeni Vlei Nature Reserve,145120,145120,1,Umgeni Vlei Nature Reserve,Nature Reserve,National,9.5927645644179,Designated,State Verified,1208.8,11.8653846153846,1845.51979472141,Grassland,9.29545454545454,723.132507324219,1,0.517496746799527,0.00656610678138565,0.00635362610082644,0.00593732070074981,0.00566845417904475,0.00588370608160983
Matjies Rivier Provincial Nature Reserve,300345,300345,1,Matjies Rivier Provincial Nature Reserve,Nature Reserve,National,187.53745770475,Designated,State Verified,342.911538461539,16.3334615384616,879.27039889559,Fynbos,0.0866141732283465,116.648826599121,0.0809898762654668,-0.0112792922250427,-0.0485270710873848,-0.0510888179577786,-0.0537692931171957,-0.0540058040724946,-0.0528887127728131
Touw Local Nature Reserve,300351,300351,1,Touw Local Nature Reserve,Nature Reserve,National,17.1368396727139,Designated,State Verified,251.790909090909,15.4772727272728,877.01220472441,Fynbos,0.769230769230769,131.42618560791,0.769230769230769,-0.112932456400367,-0.0564365977132888,-0.0604002574424533,-0.0607482981583751,-0.0571294904896904,-0.0550227416903572
Ceres Bergfynbos Reserve,300356,300356,1,Ceres Bergfynbos Reserve,Nature Reserve,National,70.0038412424687,Designated,State Verified,1253.91414141414,14.6207070707071,830.421817831697,Fynbos,1,130.378295898438,0.671597633136095,0.363814663090577,-0.0615239985890914,-0.0607886599074452,-0.0574362123396952,-0.0557547566320398,-0.0524315426188038
Voëlvlei Provincial Nature Reserve,300358,300358,1,Voëlvlei Provincial Nature Reserve,Nature Reserve,National,8.66256334574174,Designated,State Verified,975.330769230769,18.0192307692308,89.9008520526724,Fynbos,0.652173913043478,130.378295898438,0.586956521739131,0.383877780196942,-0.0606997426751873,-0.0596670147164776,-0.0558211413067351,-0.0540237767863485,-0.0522647119122648
Dassieshoek Nature Reserve,300369,300369,1,Dassieshoek Nature Reserve,Nature Reserve,National,7.64763606516658,Designated,State Verified,384.84,15.27,659.619298245614,Fynbos,0.973684210526316,130.378295898438,0.894736842105263,-0.358743717117894,-0.0595494186431329,-0.0620005511249287,-0.0597679129636341,-0.0566727471938026,-0.0547457102871203
Spioenkop Public Resort Nature Reserve,300393,300393,1,Spioenkop Public Resort Nature Reserve,Nature Reserve,National,37.7754954780927,Designated,State Verified,808.588679245283,16.8443396226415,1090.72718738265,Grassland,1.85632183908046,716.503540039063,0.574712643678161,0.67384678196004,0.00898277807781258,0.00862179524765624,0.00822569410333142,0.00827183751309808,0.00885926063975182
Greyton Natuurpark,300400,300400,1,Greyton Natuurpark,Nature Reserve,National,19.4280547562445,Designated,State Verified,502.330769230769,14.1653846153846,756.29600275672,Fynbos,2.01052631578947,103.775352478027,1,-0.300359961128953,-0.0597678576703933,-0.0599030089281215,-0.0591696978493696,-0.0559932345676735,-0.0539053811467406
Werner Frehse Nature Reserve,300404,300404,1,Werner Frehse Nature Reserve,Nature Reserve,National,1.66486638545474,Designated,State Verified,528.55,16.8,190.028925619835,Fynbos,0,89.6092224121094,0,-0.146778715493878,-0.0444867603093202,-0.0440296797836596,-0.0455689068082763,-0.051519028760232,-0.0542372247231694
Caledon Nature Reserve,300407,300407,1,Caledon Nature Reserve,Nature Reserve,National,2.58892084736117,Designated,State Verified,509.125,15.175,445.30412371134,Fynbos,0.545454545454545,103.775352478027,0.545454545454545,-0.145980747384951,-0.058772261676723,-0.057300960991716,-0.0572454759297264,-0.0552009343391772,-0.052651531237674
